,online_order,book_table,rate,votes,location,rest_type,cost,menu_item
14530,1,0,3.0,50,19,73,500.0,8242
14531,1,0,3.7,95,19,73,400.0,8242
14532,1,0,3.6,75,19,73,350.0,8242
14533,1,0,3.6,60,19,73,500.0,8242
14534,1,0,3.6,332,19,73,250.0,8242
14536,1,0,3.7,570,19,73,300.0,8242
14537,1,0,3.0,13,19,73,300.0,8242
14539,1,0,2.9,45,19,73,400.0,8242
14540,0,0,3.7,43,19,73,200.0,8242
14542,1,0,3.6,108,19,73,400.0,8242
14544,1,0,3.7,38,19,73,400.0,8242
14546,1,0,3.4,6,19,73,300.0,8242
14547,0,0,3.0,29,19,73,200.0,8242
14548,1,0,3.4,16,19,73,200.0,8242
14549,1,0,3.8,303,19,73,300.0,5397
14553,0,1,4.3,1265,19,71,1200.0,8242
14554,0,1,4.4,809,19,71,1200.0,8242
14555,0,1,3.6,116,19,6,1200.0,8242
14557,1,1,4.0,537,19,7,1500.0,8242
14558,0,1,4.3,169,19,6,1400.0,8242
14559,0,1,3.6,180,19,71,1300.0,8242
14560,0,0,4.1,163,19,6,1200.0,8242
14561,0,1,4.0,119,19,57,2500.0,8242
14562,0,1,3.5,49,19,57,1500.0,8242
14563,1,1,3.4,183,19,25,900.0,1125
14564,0,0,3.8,76,19,57,1500.0,8242
14565,0,0,3.8,27,19,57,1200.0,8242
14566,0,1,4.1,410,19,6,1500.0,8242
14567,0,0,3.5,10,19,25,1000.0,8242
14568,1,0,3.0,8,19,24,1000.0,1903
14569,1,0,3.2,9,19,6,1800.0,5186
14570,0,0,3.0,7,19,6,1000.0,8242
14571,0,0,3.3,6,19,6,1000.0,8242
14572,0,0,3.0,17,19,25,1000.0,8242
14573,0,0,3.4,9,19,57,1000.0,8242
14574,0,1,3.6,116,19,6,1200.0,8242
14575,0,1,4.4,809,19,71,1200.0,8242
14576,0,1,4.3,1265,19,71,1200.0,8242
14577,1,1,4.0,537,19,7,1500.0,8242
14578,0,1,4.3,169,19,6,1400.0,8242
14579,0,1,3.6,180,19,71,1300.0,8242
14581,0,0,4.1,163,19,6,1200.0,8242
14582,1,0,3.8,49,19,6,1200.0,6109
14583,1,1,3.4,183,19,25,900.0,1125
14584,0,0,3.6,18,19,25,600.0,8242
14585,0,1,4.1,410,19,6,1500.0,8242
14586,0,1,3.7,74,19,25,1500.0,8242
14587,0,0,3.5,10,19,25,1000.0,8242
14588,1,0,3.2,9,19,6,1800.0,5186
14590,0,0,3.0,7,19,6,1000.0,8242
14591,0,0,3.3,6,19,6,1000.0,8242
14592,0,0,3.0,17,19,25,1000.0,8242
14593,0,0,3.3,6,19,30,1400.0,8242
14594,0,0,3.3,4,19,25,1500.0,8242
14595,1,0,4.1,1864,20,24,750.0,8242
14596,1,1,4.0,188,78,25,1300.0,7318
14597,0,1,4.3,153,82,46,2800.0,8242
14598,0,1,3.7,41,51,24,1500.0,8242
14599,0,1,4.0,324,15,57,1300.0,8242
14600,1,1,4.2,475,15,24,1700.0,8242
14601,0,0,3.9,183,82,24,2200.0,8242
14602,1,1,3.8,91,15,24,1800.0,8242
14603,1,1,3.8,198,51,24,1600.0,8242
14604,0,0,3.1,46,15,24,1000.0,8242
14605,0,0,3.8,23,28,24,800.0,8242
14606,0,1,3.9,158,15,24,1100.0,8242
14607,0,1,3.8,52,28,24,1100.0,8242
14608,0,0,3.3,13,85,24,600.0,8242
14609,0,0,3.9,62,20,16,1100.0,8242
14610,1,0,3.7,40,20,16,350.0,4916
14611,0,0,4.1,147,20,74,700.0,8242
14612,1,0,3.8,362,20,16,700.0,697
14614,1,0,3.1,31,20,16,900.0,33
14615,1,0,3.7,21,20,16,450.0,5717
14616,1,0,4.1,252,20,2,350.0,6706
14617,0,0,2.9,45,20,16,600.0,8242
14619,1,0,3.4,9,78,16,300.0,1290
14620,0,0,3.5,6,14,16,700.0,8242
14621,0,0,3.7,11,78,16,50.0,8242
14623,1,0,3.3,6,14,16,400.0,4317
14624,1,1,4.7,4678,15,70,1300.0,4523
14625,1,1,4.3,2671,51,16,1200.0,615
14626,0,0,4.0,25,85,20,1100.0,8242
14627,1,0,4.3,654,15,20,750.0,5575
14628,0,0,4.2,164,82,16,750.0,8242
14629,1,0,4.3,570,82,16,700.0,8008
14630,1,0,4.1,153,85,16,300.0,640
14631,1,1,4.3,860,15,26,1000.0,3532
14632,1,0,4.2,740,15,16,750.0,3712
14633,1,0,3.9,462,82,19,800.0,735
14634,1,1,4.1,1852,82,16,650.0,6126
14635,1,0,4.3,1133,28,16,800.0,4872
14636,1,0,3.6,95,28,19,650.0,3733
14637,0,0,4.0,47,82,16,750.0,8242
14638,1,0,3.7,66,82,16,800.0,8242
14639,1,0,4.2,432,82,17,700.0,710
14640,0,0,4.2,115,82,26,1000.0,8242
14641,1,0,4.2,255,85,16,500.0,6447
14642,1,0,4.2,382,82,16,500.0,2809
14643,0,0,3.8,22,51,14,350.0,8242
14644,0,1,3.9,315,51,16,800.0,8242
14645,1,0,3.8,37,82,24,400.0,8242
14646,0,1,3.8,25,82,16,2200.0,8242
14647,0,0,3.4,10,2,16,400.0,8242
14648,1,0,3.5,20,15,16,500.0,8242
14649,0,0,4.0,44,85,16,1100.0,8242
14650,1,0,3.8,96,82,16,600.0,4134
14651,0,0,3.9,61,2,16,450.0,8242
14652,1,0,3.8,18,44,16,500.0,6984
14654,0,0,3.1,10,51,16,400.0,8242
14655,1,0,4.5,857,27,36,500.0,2378
14656,1,0,3.6,531,60,36,450.0,12
14657,1,0,4.3,285,80,73,500.0,8129
14658,1,0,3.1,48,27,36,500.0,8242
14659,1,0,4.0,1393,27,73,600.0,2390
14660,1,0,4.0,2692,64,24,750.0,8242
14661,1,0,4.1,474,27,73,300.0,906
14662,1,0,3.7,117,36,73,300.0,4602
14663,1,0,3.7,154,64,24,600.0,8242
14664,1,0,4.4,1413,36,73,300.0,3535
14665,1,0,3.3,111,82,73,300.0,4710
14666,1,0,3.9,169,20,73,600.0,2249
14667,1,0,2.8,76,64,36,300.0,8242
14668,1,0,4.2,128,85,36,650.0,3291
14669,1,0,3.9,58,27,36,600.0,6555
14670,1,0,3.3,73,82,73,350.0,7605
14671,1,0,3.4,71,85,86,200.0,1993
14672,1,0,3.9,28,58,73,200.0,206
14673,1,0,3.8,61,32,73,400.0,8242
14674,1,0,4.0,1074,27,73,350.0,7103
14675,1,0,3.4,12,36,73,300.0,826
14676,1,0,3.3,238,64,73,400.0,8242
14677,1,0,3.0,11,27,86,600.0,8242
14678,1,0,3.9,418,36,24,800.0,4761
14679,1,0,3.8,97,85,36,750.0,2356
14680,1,0,3.8,89,20,73,250.0,7637
14681,1,0,2.9,119,36,86,500.0,8242
14682,1,1,4.2,1751,27,24,750.0,8242
14683,1,0,4.1,3248,27,24,800.0,1555
14684,1,1,4.4,691,27,24,1000.0,8242
14685,1,0,3.3,70,69,73,400.0,3215
14686,1,0,3.8,104,85,36,500.0,1614
14687,1,0,3.3,73,62,36,750.0,8242
14688,1,0,3.5,56,8,73,150.0,4045
14689,1,0,3.5,39,36,73,500.0,8242
14690,1,0,2.7,67,62,73,400.0,6591
14691,1,0,4.0,1080,8,77,550.0,37
14692,1,0,3.0,58,20,86,400.0,8242
14693,1,0,3.7,80,82,73,300.0,2265
14694,1,0,3.6,11,27,86,500.0,6174
14695,1,0,3.5,57,85,73,150.0,6039
14696,1,0,4.1,735,27,24,950.0,8242
14697,1,0,3.1,30,24,73,300.0,2199
14698,1,0,3.6,206,15,73,400.0,4296
14699,1,0,4.1,389,27,73,600.0,8003
14700,1,0,4.4,635,69,37,400.0,7427
14701,1,0,4.3,331,24,73,300.0,3662
14702,1,0,4.1,1447,20,24,800.0,4331
14703,1,0,3.9,104,82,73,150.0,8242
14704,1,0,4.1,58,27,84,200.0,4681
14705,1,0,3.6,113,58,73,450.0,1803
14706,1,0,3.3,302,20,24,750.0,3852
14707,1,0,4.1,205,82,73,250.0,4440
14708,1,0,3.7,75,20,73,300.0,8242
14709,1,1,4.4,2867,20,24,750.0,8242
14710,1,0,3.7,89,20,73,400.0,7098
14711,1,0,3.6,27,85,73,300.0,8242
14712,1,0,3.6,21,36,73,350.0,8242
14713,1,0,3.6,79,82,73,300.0,55
14714,1,0,3.8,229,20,24,500.0,8242
14715,1,0,3.5,24,82,73,300.0,6851
14716,1,0,3.7,93,36,73,400.0,6233
14717,1,0,3.7,30,36,56,150.0,6588
14718,1,0,4.0,154,27,24,700.0,8242
14719,1,0,2.6,227,2,73,600.0,1435
14721,1,0,3.9,239,27,24,800.0,2373
14722,1,1,4.1,229,36,24,550.0,8242
14723,1,0,4.3,148,82,24,650.0,7435
14724,1,0,3.9,58,64,83,400.0,660
14725,1,0,3.0,15,35,73,350.0,4854
14726,1,1,3.1,59,80,73,400.0,1392
14727,1,0,3.9,186,36,73,500.0,8242
14728,1,1,4.3,378,27,24,1200.0,8013
14729,1,0,3.7,42,65,24,900.0,1964
14730,1,1,4.3,1434,36,24,1500.0,6309
14731,1,0,4.1,298,27,24,800.0,2195
14732,1,0,3.7,27,36,73,300.0,6040
14733,1,0,4.2,975,27,24,1100.0,8242
14734,1,0,3.2,9,51,36,450.0,8242
14735,1,0,4.2,382,82,16,500.0,2809
14736,1,1,4.3,765,50,24,1400.0,8242
14737,1,0,3.2,40,50,11,400.0,2854
14738,1,1,4.1,1852,82,16,650.0,6126
14739,1,0,3.6,68,64,24,450.0,8242
14740,1,0,4.9,1743,8,37,400.0,8242
14741,1,1,4.4,3657,50,27,1300.0,8226
14742,1,1,3.8,194,80,24,800.0,3354
14744,1,0,3.6,32,20,73,700.0,8242
14745,1,0,4.0,265,27,75,700.0,8168
14746,1,0,4.0,176,82,24,750.0,1533
14747,1,1,4.2,4734,12,24,1500.0,8242
14748,1,0,3.4,19,82,73,400.0,8242
14749,1,0,3.6,54,20,24,600.0,8242
14750,1,0,3.9,190,36,24,600.0,916
14751,1,0,3.4,11,36,73,300.0,5123
14752,1,0,3.8,127,36,73,400.0,2866
14753,1,0,4.6,2496,50,24,1600.0,4233
14754,1,0,3.8,44,36,24,600.0,2235
14755,1,0,3.9,59,27,0,500.0,766
14756,1,0,3.6,51,27,36,500.0,1368
14757,1,0,3.8,151,2,73,500.0,5684
14759,1,0,2.9,77,2,73,400.0,1431
14760,0,0,3.9,135,20,24,600.0,8242
14761,1,0,3.7,24,82,73,300.0,1845
14762,1,0,4.1,198,27,24,650.0,6945
14763,1,0,4.0,47,70,37,300.0,2624
14765,1,0,4.2,175,14,24,800.0,8061
14766,1,0,3.9,107,50,73,600.0,1364
14767,1,1,4.5,1401,12,25,1700.0,8242
14768,1,1,4.3,2671,51,16,1200.0,615
14769,1,1,4.7,4678,15,70,1300.0,4523
14770,1,0,3.4,41,82,73,100.0,8242
14771,1,0,3.9,306,20,24,500.0,47
14772,1,0,3.9,132,20,73,400.0,741
14773,1,0,4.1,77,36,86,500.0,7266
14774,1,0,3.4,9,36,86,250.0,3709
14775,1,0,3.9,851,20,24,700.0,1154
14776,1,0,4.0,85,69,43,400.0,2692
14777,1,0,4.2,5308,27,2,600.0,7346
14778,1,0,3.6,10,20,36,600.0,8242
14779,1,1,4.3,397,8,7,1600.0,1114
14780,1,0,3.9,258,27,24,650.0,8242
14781,1,0,4.3,570,82,16,700.0,8008
14783,1,0,3.9,200,27,73,400.0,8242
14784,1,0,3.9,54,14,13,400.0,4673
14785,1,0,4.0,29,0,0,500.0,2636
14786,1,0,3.5,62,20,73,300.0,5647
14787,1,0,3.1,112,20,24,1000.0,1867
14789,1,1,4.3,2040,51,24,1500.0,652
14790,1,0,4.0,90,20,86,650.0,2930
14791,1,1,4.5,1623,15,24,1300.0,1466
14793,1,0,3.9,443,20,24,600.0,8242
14794,1,1,4.4,1112,12,25,1200.0,8242
14795,1,0,3.9,40,36,73,550.0,3595
14796,1,0,3.8,173,21,73,300.0,8242
14797,1,0,4.1,391,15,24,600.0,8242
14798,1,1,4.1,617,15,24,1100.0,1570
14799,1,0,3.1,28,8,50,250.0,4081
14800,1,0,3.6,16,8,24,800.0,7627
14801,1,0,3.9,67,12,12,500.0,1121
14802,1,0,3.9,24,21,73,300.0,7710
14803,1,0,3.3,4,20,73,200.0,1659
14804,1,0,4.2,227,27,24,800.0,7254
14805,1,0,3.7,123,8,54,400.0,8138
14807,1,0,3.0,9,20,73,500.0,5466
14808,1,0,4.1,69,20,24,700.0,4590
14809,1,0,4.0,558,27,24,900.0,8242
14810,1,0,4.3,116,80,37,400.0,7287
14811,1,0,2.4,48,35,73,450.0,3173
14812,1,0,3.9,87,82,24,500.0,4248
14813,1,0,3.5,41,36,36,600.0,8242
14814,1,0,3.9,1838,27,24,900.0,3838
14815,1,0,4.4,216,8,50,450.0,4928
14816,1,0,3.6,41,8,24,500.0,8242
14817,1,0,3.8,62,80,24,400.0,179
14818,1,0,3.6,76,36,73,450.0,3902
14819,1,0,3.7,131,27,73,40.0,171
14820,1,0,4.0,209,36,73,550.0,6792
14822,1,0,2.9,17,82,37,200.0,6559
14823,1,0,3.8,49,36,73,300.0,5166
14824,1,1,4.4,2230,50,48,3000.0,5532
14825,1,0,3.1,163,12,73,350.0,5305
14826,1,0,3.6,114,36,73,300.0,7136
14827,1,0,4.1,382,36,24,700.0,8242
14828,1,0,4.0,73,20,0,250.0,8242
14829,1,0,3.3,14,27,73,200.0,1814
14830,1,0,4.3,184,27,73,650.0,4155
14831,1,0,2.7,283,27,24,700.0,8242
14833,1,0,4.0,48,27,73,200.0,2787
14835,1,0,3.9,194,20,24,800.0,8242
14836,1,0,4.0,289,27,37,300.0,15
14837,1,0,3.4,334,27,24,550.0,6357
14838,1,0,3.5,21,27,73,500.0,8242
14839,1,0,4.0,69,27,24,750.0,8242
14840,1,1,4.1,452,12,24,600.0,8242
14841,1,0,3.9,85,27,16,450.0,3716
14842,1,0,3.8,83,27,39,100.0,3541
14844,1,0,2.6,125,27,73,500.0,1907
14846,1,0,4.0,78,14,75,350.0,6843
14847,1,0,3.9,117,82,24,600.0,8242
14849,1,1,4.3,500,50,25,1300.0,8242
14850,1,1,4.6,1219,80,25,1700.0,8242
14851,1,0,3.7,17,27,24,500.0,5439
14853,1,0,4.2,131,8,37,180.0,5493
14854,1,1,4.2,475,15,24,1700.0,8242
14855,1,0,2.8,296,14,24,600.0,6728
14856,1,0,3.7,29,82,0,300.0,6254
14857,1,1,3.9,1362,51,46,2100.0,8242
14858,1,0,3.9,218,36,24,600.0,8242
14859,1,0,3.9,255,20,24,700.0,8242
14860,1,0,3.2,46,82,73,300.0,8242
14861,1,0,3.9,149,20,37,500.0,4599
14862,1,0,4.0,719,36,16,1000.0,8242
14863,1,0,3.8,201,21,24,550.0,8242
14864,1,0,4.3,904,82,24,2000.0,8242
14865,1,0,3.4,63,2,24,500.0,4043
14866,1,0,4.2,133,15,24,1500.0,8242
14867,1,0,3.2,35,78,73,350.0,8242
14868,1,0,3.7,87,2,73,450.0,1899
14869,1,0,4.3,7546,12,57,1500.0,2485
14870,1,1,4.0,1022,8,24,700.0,3128
14871,1,0,3.0,16,36,24,550.0,8242
14872,1,0,3.7,288,20,73,400.0,5113
14873,1,0,3.5,43,82,11,150.0,3802
14874,1,0,4.1,402,15,24,750.0,8242
14875,1,0,4.0,1098,82,24,1300.0,8242
14876,1,1,4.3,688,27,24,1000.0,8242
14877,1,0,3.0,566,27,24,400.0,8242
14878,1,0,3.6,20,36,24,600.0,4866
14879,1,1,4.2,2924,12,24,1000.0,8242
14880,1,0,4.3,1380,20,24,700.0,8242
14881,1,0,4.0,105,20,24,500.0,5465
14882,1,0,3.2,4,36,38,200.0,2612
14883,1,0,3.7,17,82,73,300.0,8212
14884,1,1,4.3,2840,69,26,800.0,5354
14885,1,0,4.3,1707,12,57,1300.0,5255
14886,1,0,3.0,114,20,36,500.0,8242
14887,1,0,3.9,28,36,73,400.0,7906
14888,1,0,3.9,205,80,24,500.0,3037
14889,1,0,4.2,1766,80,24,750.0,1004
14890,1,0,3.6,18,36,73,200.0,1280
14891,1,0,4.2,255,85,16,500.0,6447
14892,1,1,3.9,96,8,25,1300.0,7221
14893,1,0,3.7,41,20,73,200.0,8242
14894,1,0,3.9,450,20,24,700.0,5298
14895,1,0,3.5,86,64,24,500.0,2107
14896,1,0,3.5,126,20,24,700.0,8242
14898,1,0,3.1,21,20,37,250.0,1217
14899,1,0,4.3,654,15,20,750.0,5575
14900,1,1,4.1,836,36,16,800.0,2283
14901,1,1,4.2,982,82,25,1000.0,6340
14904,1,0,3.7,21,27,75,300.0,6593
14905,1,1,4.0,1913,51,24,2100.0,8242
14906,1,0,3.9,119,20,24,1000.0,8242
14907,1,0,3.7,184,8,73,500.0,6658
14908,1,1,4.4,487,80,7,1900.0,844
14910,1,0,3.9,148,8,50,450.0,7400
14911,1,0,3.1,31,20,16,900.0,33
14912,1,0,4.1,42,12,37,150.0,4277
14913,1,0,3.8,47,2,84,150.0,4533
14914,1,0,3.0,110,27,24,700.0,8242
14915,1,0,3.8,31,2,50,300.0,796
14916,1,0,3.6,22,20,36,350.0,8242
14917,1,0,3.2,10,64,75,200.0,1318
14918,1,0,3.1,7,8,73,500.0,2960
14919,1,0,3.6,44,8,56,300.0,6675
14921,1,1,4.0,2112,8,33,2000.0,5961
14922,1,0,3.7,45,14,73,250.0,3226
14923,1,0,3.2,18,8,73,300.0,2244
14924,1,0,3.2,5,27,73,150.0,8242
14925,1,1,4.1,55,51,16,800.0,6780
14926,1,0,3.8,207,15,24,400.0,7719
14927,1,1,4.3,860,15,26,1000.0,3532
14928,1,0,4.0,781,12,24,650.0,8242
14929,1,0,3.9,224,12,24,950.0,6523
14930,1,0,3.9,49,65,39,150.0,1214
14931,1,0,4.0,80,20,37,500.0,8215
14933,1,0,3.5,18,64,73,550.0,6156
14934,1,0,3.9,84,27,37,300.0,8242
14935,1,1,4.2,2273,80,25,1400.0,1194
14936,1,0,3.2,41,27,73,300.0,8242
14937,1,0,3.5,121,8,73,300.0,2015
14938,1,1,4.0,929,8,24,800.0,8242
14939,1,0,3.5,7,82,73,200.0,428
14941,1,0,3.5,9,2,86,300.0,7807
14942,1,1,4.1,765,82,25,1200.0,7244
14943,1,1,4.0,456,15,24,1000.0,8242
14944,1,0,3.7,30,20,73,200.0,4390
14945,1,0,4.0,113,51,24,1000.0,5677
14946,1,0,4.1,110,27,82,150.0,5335
14947,1,0,3.5,9,36,86,400.0,8242
14950,1,0,4.1,461,12,16,700.0,621
14951,1,0,4.2,740,15,16,750.0,3712
14952,1,0,2.9,17,12,73,600.0,8242
14953,1,1,4.4,1842,50,24,1500.0,5083
14955,1,0,4.2,231,50,3,300.0,5014
14956,1,0,3.8,106,69,73,200.0,7507
14957,1,0,3.7,23,27,73,100.0,6015
14958,1,0,3.1,18,20,73,300.0,5287
14960,1,1,4.3,63,8,24,700.0,8228
14961,1,0,3.7,66,82,16,800.0,8242
14962,1,0,3.4,6,82,0,400.0,8242
14963,1,0,3.5,8,20,14,400.0,2431
14964,1,0,3.9,54,51,37,600.0,8169
14965,1,0,3.5,26,27,73,250.0,8242
14966,1,0,3.9,201,12,73,250.0,426
14967,1,1,4.4,864,51,24,1800.0,8242
14968,0,0,3.8,63,20,73,300.0,8242
14969,1,0,3.8,111,15,37,500.0,3747
14970,1,0,3.7,73,69,37,350.0,802
14971,1,0,3.8,31,82,73,200.0,4262
14972,1,0,4.0,48,8,24,1500.0,8242
14973,1,0,4.4,319,12,24,800.0,8242
14974,1,0,4.2,121,50,25,1000.0,2210
14976,1,0,3.8,55,27,37,300.0,3821
14977,1,0,3.9,51,27,73,200.0,6970
14978,1,0,3.9,134,85,24,550.0,2481
14980,1,0,3.3,4,85,85,100.0,5201
14981,1,0,2.8,56,85,73,400.0,7369
14983,1,0,4.2,392,27,16,500.0,4238
14984,1,0,3.5,62,12,73,400.0,8242
14985,1,0,3.6,23,64,73,400.0,3668
14986,0,0,3.8,149,15,14,250.0,8242
14987,1,1,4.0,933,12,25,1000.0,4267
14988,1,0,3.5,75,8,73,500.0,7090
14989,1,1,4.2,854,12,24,1400.0,8242
14990,1,0,4.0,868,50,73,400.0,1067
14991,1,0,3.9,205,8,24,800.0,7442
14992,1,0,4.4,223,51,73,700.0,7277
14993,1,0,3.5,98,27,24,600.0,3841
14994,1,0,4.1,183,50,37,550.0,811
14995,1,0,3.2,4,51,73,450.0,2526
14996,0,0,4.0,169,20,24,600.0,8242
14997,1,0,2.9,50,8,73,350.0,5128
14998,1,0,4.1,1120,8,24,1500.0,7976
14999,1,0,3.5,33,82,73,200.0,4974
15000,1,0,3.4,8,82,73,300.0,8242
15001,1,0,3.4,36,8,37,150.0,345
15002,1,0,2.8,19,15,11,350.0,677
15003,1,0,3.7,30,82,73,400.0,5139
15004,1,1,4.3,3135,51,24,1500.0,8242
15005,1,0,2.9,4,36,73,100.0,3760
15007,1,0,3.6,17,2,73,250.0,1188
15008,1,0,3.2,9,85,84,300.0,6013
15009,0,0,3.7,58,20,73,500.0,8242
15010,1,0,3.8,48,64,24,750.0,6372
15011,1,0,3.5,10,20,86,300.0,2814
15012,1,0,3.7,81,20,73,200.0,5699
15013,1,0,3.6,91,27,24,550.0,58
15014,1,0,4.4,68,50,73,300.0,308
15016,0,1,4.0,608,20,24,1100.0,8242
15018,1,1,4.4,218,80,24,850.0,8242
15019,0,0,3.7,19,20,73,500.0,8242
15020,1,0,3.8,37,82,24,400.0,8242
15021,1,0,3.3,6,82,11,150.0,8242
15022,1,0,3.5,12,20,73,350.0,3749
15023,1,0,3.9,43,27,73,150.0,3247
15025,0,0,3.9,221,20,24,850.0,8242
15026,1,0,3.1,24,20,73,150.0,5159
15027,1,0,3.7,161,15,24,700.0,8242
15028,1,0,3.8,59,14,83,300.0,6449
15029,1,0,4.2,858,82,24,1800.0,8242
15030,0,0,3.7,32,14,24,800.0,8242
15031,1,0,3.0,9,64,73,500.0,1587
15032,1,0,3.7,21,20,16,450.0,5717
15033,1,1,3.8,91,15,24,1800.0,8242
15034,0,0,3.6,196,20,24,600.0,8242
15035,1,1,4.1,297,70,24,1000.0,753
15036,1,0,3.7,43,82,73,250.0,3175
15037,1,0,3.4,7,82,73,500.0,3018
15038,1,0,3.7,279,8,24,800.0,5594
15039,1,0,4.0,1207,8,10,2000.0,2404
15040,1,0,3.7,16,2,73,200.0,7982
15041,1,0,4.0,72,36,24,400.0,8242
15042,0,0,3.4,5,27,37,150.0,8242
15043,1,0,4.0,35,8,11,400.0,2569
15044,1,0,4.2,34,15,37,300.0,8242
15045,1,0,3.4,50,12,24,600.0,3390
15046,1,1,3.7,59,27,24,1500.0,7978
15047,0,0,4.1,119,20,37,150.0,8242
15048,1,0,3.8,137,27,25,750.0,1144
15049,1,1,2.2,406,51,24,1000.0,7856
15050,0,0,4.0,580,20,71,1500.0,8242
15051,1,0,3.2,23,27,73,200.0,3140
15052,1,0,3.8,260,51,16,700.0,4237
15053,1,0,3.9,55,80,73,400.0,1970
15055,1,0,3.5,20,15,16,500.0,8242
15057,0,0,4.1,147,20,74,700.0,8242
15059,1,0,3.7,58,27,36,300.0,2800
15060,1,0,4.2,1208,27,16,600.0,3825
15061,1,0,3.7,19,36,84,200.0,5204
15062,1,0,3.1,38,20,73,300.0,8242
15063,1,0,4.1,153,85,16,300.0,640
15065,1,0,4.1,125,51,26,900.0,6012
15066,0,0,3.9,49,20,73,400.0,8242
15067,1,0,3.3,5,8,73,400.0,699
15068,1,0,3.5,13,36,86,300.0,3218
15069,1,0,4.0,134,12,73,450.0,2436
15070,1,0,3.6,95,28,19,650.0,3733
15071,1,0,3.4,9,78,16,300.0,1290
15072,1,0,3.2,4,20,24,750.0,8242
15074,0,0,3.8,56,20,56,500.0,8242
15075,1,1,3.8,81,82,24,800.0,8242
15076,1,0,3.9,462,82,19,800.0,735
15077,1,1,4.3,226,51,7,2000.0,5316
15078,1,1,4.3,950,12,16,750.0,3705
15080,1,0,3.8,33,27,83,250.0,4688
15081,1,1,4.3,3485,50,72,1700.0,8242
15082,1,0,4.2,432,82,17,700.0,710
15085,1,1,4.0,378,15,24,850.0,8242
15086,1,0,3.2,23,8,24,700.0,8242
15087,0,0,3.8,61,20,30,1000.0,8242
15089,1,0,3.8,28,85,36,650.0,6922
15090,1,0,3.2,5,78,73,300.0,5155
15092,1,0,3.8,72,8,16,650.0,7747
15093,1,0,2.1,254,27,36,500.0,8242
15094,1,0,3.4,122,69,16,600.0,325
15096,1,0,3.6,17,20,73,200.0,104
15098,0,0,2.7,52,20,24,500.0,8242
15099,1,0,3.9,65,8,74,250.0,1780
15100,1,0,3.8,66,27,73,200.0,2845
15101,1,0,4.0,68,12,37,250.0,3648
15102,1,0,3.8,20,8,73,200.0,2008
15103,0,0,4.2,142,20,0,500.0,8242
15104,1,0,3.9,371,51,84,200.0,1334
15109,1,0,4.1,252,20,2,350.0,6706
15116,0,0,4.3,241,20,0,100.0,8242
15117,0,0,3.6,16,20,73,500.0,8242
15118,0,0,3.1,14,20,24,600.0,8242
15119,0,0,3.5,31,20,73,350.0,8242
15120,1,0,3.4,7,51,86,1600.0,5913
15121,1,1,3.8,298,27,24,1200.0,4255
15122,1,0,3.3,6,20,73,300.0,8242
15123,0,0,3.2,53,20,73,400.0,8242
15124,0,0,3.5,17,20,73,350.0,8242
15125,0,0,3.4,11,20,73,400.0,8242
15126,0,0,3.1,11,20,24,600.0,8242
15127,1,0,3.5,13,8,24,600.0,5714
15128,0,0,3.1,11,20,73,150.0,8242
15131,0,0,3.3,6,20,73,300.0,8242
15133,0,0,2.9,142,20,36,500.0,8242
15134,0,0,3.4,11,20,0,400.0,8242
15135,1,0,3.9,431,20,24,550.0,8242
15136,0,0,3.4,6,20,86,500.0,8242
15137,0,0,3.5,6,20,37,400.0,8242
15138,0,0,3.3,41,20,86,600.0,8242
15139,0,0,3.6,13,20,86,600.0,8242
15140,0,0,3.8,41,20,0,500.0,8242
15143,0,0,3.7,22,20,36,200.0,8242
15144,1,0,3.4,5,20,24,400.0,3645
15145,1,0,3.8,35,36,16,500.0,8242
15146,1,0,3.3,6,14,16,400.0,4317
15147,1,0,4.3,783,20,73,300.0,8242
15148,1,0,3.8,362,20,16,700.0,697
15149,1,0,4.1,162,80,73,300.0,8242
15150,1,0,4.2,93,8,73,300.0,8242
15151,1,0,4.2,1876,27,16,800.0,4801
15152,0,0,3.2,7,8,16,600.0,8242
15153,1,0,3.5,13,36,73,250.0,8242
15154,1,0,2.9,56,15,73,150.0,8242
15155,1,0,3.2,33,8,73,200.0,8242
15157,1,0,3.5,6,51,35,1000.0,3882
15158,1,0,3.8,24,27,85,200.0,8242
15160,1,0,3.8,60,35,36,300.0,1395
15161,0,0,3.8,263,27,86,700.0,8242
15162,0,0,2.5,90,27,73,300.0,8242
15165,0,0,3.6,104,8,16,800.0,8242
15166,0,0,3.9,53,14,86,1200.0,8242
15167,0,0,3.8,41,2,0,400.0,8242
15168,0,0,3.8,29,82,37,200.0,8242
15176,0,0,2.8,38,82,36,500.0,8242
15178,0,0,3.6,14,78,73,250.0,8242
15179,0,0,3.6,15,85,73,100.0,8242
15182,1,0,3.0,96,20,86,650.0,8242
15186,0,0,3.3,4,20,73,300.0,8242
15187,1,0,3.1,9,64,86,400.0,8242
15188,1,0,3.8,96,82,16,600.0,8242
15190,0,0,3.3,5,20,73,250.0,8242
15191,1,0,3.1,6,82,0,400.0,8242
15193,1,0,4.0,32,8,73,300.0,8242
15194,0,0,3.2,4,20,73,150.0,8242
15195,1,0,3.5,13,20,36,300.0,7541
15197,1,0,3.8,22,20,36,300.0,8242
15198,1,0,2.8,142,20,5,300.0,2649
15200,1,0,3.5,9,14,37,100.0,8242
15204,0,0,3.6,24,85,73,300.0,8242
